Name,Category,Rate,Address,Traffic,Time,Menu
김기나원조장어구이 사직점,장어,3.4,부산 동래구 사직로 3 2층 (우)47875,2976,"['매일 11:30 ~ 21:30', '매일 휴게시간 15:00 ~ 16:30']","{'바다장어구이 (2인분)': '40,000', '장어반탕 (1개)': '4,000', '장어탕 (1개)': '12,000', '특장어탕 (1개)': '15,000', '장어정식 (1인분)': '20,000'}"
버거킹 부산안락DT점,버거킹,2.6,부산 동래구 충렬대로 311 (우)47755,2945,['매일 10:00 ~ 22:00'],"{'스모키 바비큐 몬스터 세트': '13,500', '스모키 바비큐 와퍼 세트': '12,000', '스모키 바비큐 X 세트': '13,300', '치킨킹BLT 세트': '10,900', '콰트로치즈와퍼 세트': '11,300', '몬스터와퍼 세트': '12,200', '': ''}"
코모도테이블,카페,3.5,부산 동래구 온천천로453번길 23-2 1층 (우)47900,2912,"['월,수,목,금,토,일 10:30 ~ 21:00']","{'과일에그와플': '11,900', '아메리카노': '4,000', '라떼': '4,500', '자몽에이드': '6,500', '단호박스프': '5,500', '그릴드 아보카도 샌드위치': '8,900', '': ''}"
303일상,"초밥,롤",3.5,부산 동래구 차밭골로 36-4 1~2층 (우)47706,2835,['매일 11:00 ~ 22:00'],"{'모듬초밥': '14,900', '민물장어덮밥': '17,900', '스테이크 정식': '13,900', '우럭매운탕': '14,900', '탄탄 매운전골': '14,900'}"
동보성,중국요리,2.2,부산 동래구 온천천로 193 (우)47816,2766,['매일 11:00 ~ 21:30'],"{'동보성짜장면': '6,000', '짬뽕': '7,000', '삼선볶음밥': '9,000', '마라새우찜': '50,000', '쇠고기탕수육': '35,000'}"
태백관,중국요리,3.7,부산 동래구 충렬대로285번길 31 (우)47812,2742,['수~일 11:00 ~ 20:30'],"{'짜장면': '6,000', '우동': '6,000', '울면': '7,000', '짬뽕': '7,000', '짬뽕밥': '7,000', '간짜장': '7,000', '': ''}"
함경면옥 함흥냉면전문점 동래본점,냉면,2.5,부산 동래구 충렬대로 213 (우)47738,2699,['매일 11:00 ~ 22:00'],"{'비빔냉면': '9,000', '물냉면': '9,000', '물비빔냉면': '9,000', '매운냉면': '9,000', '온면': '9,000', '왕만두 (소)': '3,000', '': ''}"
쿠루미과자점,"제과,베이커리",4.6,부산 동래구 온천천로 71-1 (우)47741,2685,"['토,일 11:00 ~ 19:00']","{'쿠루미발효식빵': '6,000', '생식빵': '6,000', '쿠루미모찌': '7,000', '백빙수': '16,000'}"
수복돼지국밥,국밥,3.7,부산 연제구 고분로 41-1 2층 (우)47550,2645,['매일 08:00 ~ 22:00'],"{'모듬수육 (중)': '31,000', '돼지국밥': '9,000', '(올) 내장': '9,000', '섞어국밥': '9,000', '수육 (중)': '29,000'}"
몽뜰,"육류,고기",3.7,부산 동래구 중앙대로1381번길 33 (우)47728,2476,['매일 11:30 ~ 23:00'],"{'등심 (120g)': '23,000', '안심 (120g)': '23,000', '낙엽살 (120g)': '23,000', '삼겹살 (130g)': '9,500', '항정살 (120g)': '11,000'}"
대길갈비,갈비,4.1,부산 동래구 금강로 150 (우)47709,2455,"['월,수,목,금,토,일 11:00 ~ 24:00']","{'돼지양념갈비 (200g)': '10,000', '돼지생갈비 (150g)': '11,000', '돼지삼겹살 (150g)': '10,000', '기계밀면': '6,000'}"
고메밀면,냉면,4.5,부산 사상구 모라로 100 (우)46930,2440,['매일 11:00 ~ 21:00'],"{'육전 물밀면': '6,000', '육전 비빔밀면': '7,000', '해물 칼국수': '6,000', '들깨 칼국수': '6,000', '갈비탕': '10,000'}"
본고갈비,갈비,4.0,부산 동래구 충렬대로272번길 2 (우)47878,2387,['null'],"{'고등어구이 정식': '12,000', '삼치구이 정식': '13,000', '석쇠불고기 정식': '18,000', '가자미 미역국': '13,000', '순살 가자미 미역국': '14,000', '한우 미역국': '17,000'}"
백객도,중국요리,3.8,부산 동래구 금정마을로 70 (우)47718,2362,"['월,수,목,금,토,일 11:00 ~ 14:00']","{'자장면': '4,000', '우동': '5,000', '짬뽕': '5,000', '울면': '5,000', '간짜장': '5,000', '만두': '5,000', '': ''}"
명품물회 동래점,회,2.5,"부산 동래구 명륜로 52 2,3층 (우)47883",2312,['null'],"{'비빔물회': '18,000', '해삼물회': '25,000', '명품물회': '25,000', '멍게비빔밥': '18,000', '산낙지': '40,000'}"
해도초밥,"초밥,롤",2.6,"부산 동래구 온천장로 89 1, 2층 (우)47709",2265,['월~토 11:30 ~ 22:00'],"{'특선초밥 (9p)': '20,000', '흰살생선초밥 (8p)': '30,000', '참치초밥 (8P)': '30,000', '모듬튀김': '20,000', '민물장어구이': '40,000'}"
이지요 사직점,디저트카페,3.3,부산 동래구 사직로 66 (우)47865,2211,['매일 09:00 ~ 22:00'],"{'아메리카노(Hot)': '4,700', '카페라떼': '5,800', '바닐라라떼': '6,200', '돌체라떼': '6,500', '비엔나홀릭': '6,500'}"
석정갈비,갈비,4.3,부산 동래구 중앙대로1367번길 72 (우)47728,2196,['매일 16:00 ~ 23:00'],"{'생갈비 (130g)': '10,000', '양념갈비 (200g)': '10,000', '갈매기살 (130g)': '10,000', '밀면': '5,000', '김치찌개': '3,000'}"
희래등,중국요리,3.6,부산 동래구 중앙대로1367번길 36 1층 (우)47728,2176,"['화~일 11:00 ~ 21:30', '화~일 휴게시간 15:00 ~ 16:30']","{'짜장면': '6,000', '전가복': '60,000', '오룡해삼': '50,000', '해삼탕': '50,000', '오룡동고': '36,000'}"
스타벅스 명륜역점,스타벅스,4.4,부산 동래구 동래로 25 (우)47715,2164,['월~토 07:00 ~ 22:00'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
맥도날드 사직점,맥도날드,3.9,부산 동래구 사직북로 1 (우)47865,2126,['매일 08:00 ~ 01:00'],{}
삼대돼지불고기 2호점손녀집,"불고기,두루치기",3.4,부산 동래구 사직로 11 (우)47875,2115,"['매일 11:30 ~ 22:00', '매일 휴게시간 14:30 ~ 17:00']","{'간장돼지불백 (점심특선)': '9,000', '돼지생갈비 (150g)': '10,000', '돼지양념갈비 (200g)': '10,000', '육쌈밀면 (점심특선)': '9,000', '육쌈비빔밀면 (점심특선)': '9,500'}"
부산면관 안영점,국수,0,대전 중구 산서로 25 (우)35081,2090,['null'],"{'부산어묵비빔밀면': '9,000', '돈까스 비빔밀면': '12,000', '직화고기 비빔밀면': '11,500', '물밀면': '9,500', '부산원조 비빔밀면': '9,500'}"
동래할매파전,한식,2.4,부산 동래구 명륜로94번길 43-10 (우)47808,2043,"['수~일 12:00 ~ 21:00', '수~일 휴게시간 15:30 ~ 17:00']",{'null': 'null'}
스타벅스 사직구장,스타벅스,2.4,부산 동래구 사직북로 4 (우)47866,2001,"['금,토 08:00 ~ 23:00']","{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
금문,중국요리,2.0,부산 동래구 온천장로119번길 57 (우)47709,1996,"['매일 11:00 ~ 22:00', '매일 휴게시간 16:00 ~ 17:00']","{'북경오리 &오리야채스프': '90,000', '탕수육 (2인~3인)': '30,000', '사천자장면': '9,500', '삼선자장': '9,500', '송이스프 (1인)': '40,000'}"
엄용백낙돈,"육류,고기",3.7,"부산 동래구 명륜로117번길 33 1,2층 (우)47738",1986,"['매일 11:30 ~ 23:00', '매일 휴게시간 15:00 ~ 17:00']","{'제주흑돼지 주먹고기(140g)': '13,000', '껍데기 항정살(410g)': '14,000', '생갈매기살(110g)': '13,000', '껍데기 항정살(160g)': '9,000', '제주먹고사리구이': '6,000'}"
동래별장,한정식,1.9,부산 동래구 금강로123번길 12 (우)47703,1967,"['화~일 12:00 ~ 21:30', '화~일 휴게시간 15:00 ~ 18:00']","{'송 코스 (저녁 1인)': '88,000', '한상차림 정식 (평일점심 1인)': '30,000', '한상차림 정식 (주말, 공휴일 1인)': '35,000'}"
봉식당,한식,2.7,부산 동래구 온천장로119번길 26 (우)47708,1953,"['토,일 12:00 ~ 22:00']",{'null': 'null'}
쌍둥이돼지국밥,국밥,3.2,부산 동래구 아시아드대로 147 (우)47867,1885,['월~토 10:00 ~ 22:00'],"{'돼지국밥': '9,000', '순대국밥': '9,000', '내장국밥': '9,000', '섞어국밥': '9,000', '수백': '11,000', '수육 (대)': '30,000', '': ''}"
올리브장작 온천천점,피자,2.5,부산 동래구 온천천로471번길 9 1층 (우)47900,1881,['매일 11:30 ~ 22:00'],"{'루꼴라피자': '17,800', '꽈뜨로포르마지오': '18,800', '카프리쵸사': '18,800', '마르게리타': '16,300', '불고기샐러드': '14,800', '화덕감베리크레마': '13,800', '': ''}"
칠암사계,카페,484,부산 기장군 일광면 칠암1길 7-10 (우)46040,1771,['매일 10:00 ~ 21:00'],"{'소금빵(2입)': '4,000', '칠암돌만주': '2,300', '칠암블랜드-블랙스톤': '6,500', '칠암 아인슈페너': '6,500', '아메리카노': '5,700'}"
강초밥,"초밥,롤",4.8,부산 동래구 온천천로471번가길 12-2 1층 (우)47900,1729,['화~토 11:30 ~ 22:00'],"{'강초밥(12p)': '18,000', '어린이초밥(8p)': '9,000', '강우동': '6,000', '새우튀김(5p)': '6,000', '장어초밥(5p)': '8,000'}"
소문난동래파전,한식,3.3,부산 동래구 금강공원로 55 (우)47705,1724,['매일 10:00 ~ 22:00'],"{'동래파전': '15,000', '빈대떡': '12,000', '정구지전': '12,000', '도토리묵': '12,000', '두부김치': '12,000'}"
양대감대구탕,"해물,생선",4.1,부산 동래구 금강로 132-6 (우)47709,1646,['매일 00:00 ~ 24:00'],"{'곤알탕 (대)': '45,000', '곤알탕 (중)': '35,000', '곤알탕 (소)': '25,000'}"
구기영조방낙지 본점,"해물,생선",3.4,부산 동래구 명장로20번길 60 (우)47781,1555,['매일 11:00 ~ 22:00'],"{'낙지볶음': '8,000', '박연포탕(소)(2인~3인)': '40,000', '낙새': '9,000', '해물탕(소)(2인~3인)': '40,000', '낙곱': '9,000'}"
미미루,중국요리,2.3,부산 동래구 온천장로 91-1 (우)47709,1529,"['매일 11:30 ~ 22:00', '매일 휴게시간 15:00 ~ 17:00']","{'자장면': '7,000', '사천자장면': '7,500', '짬뽕': '7,500', '짬뽕밥': '8,000', '우동': '8,000', '차우면': '9,000', '': ''}"
모해나키친,양식,4.3,부산 동래구 충렬대로446번길 29 1층 (우)47898,1496,['토 11:00 ~ 21:00'],"{'프로슈토 시트러스 샐러드': '14,000', '모해나 콥 샐러드': '14,000', '버섯 치킨 크림 파스타': '15,000', '튜나 오일 파스타': '15,000', '새우 그린빈 커리': '15,000', '페퍼로니토마토파스타': '15,000', '': ''}"
버거킹 부산수안역점,버거킹,4.1,부산 동래구 충렬대로 194 (우)47815,1489,['매일 10:00 ~ 23:00'],"{'스모키 바비큐 몬스터 세트': '13,500', '스모키 바비큐 와퍼 세트': '12,000', '스모키 바비큐 X 세트': '13,300', '치킨킹BLT 세트': '10,900', '콰트로치즈와퍼 세트': '11,300', '몬스터와퍼 세트': '12,200', '': ''}"
스타벅스 동래역점,스타벅스,3.4,부산 동래구 충렬대로181번길 42 (우)47736,1450,['토 08:00 ~ 0:00'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
스타벅스 부산사직점,스타벅스,3.3,부산 동래구 사직북로 24 (우)47859,1449,['매일 08:00 ~ 22:00'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
오륙도낙지,"해물,생선",4.0,부산 금정구 수림로20번길 49 (우)46275,1403,['매일 10:30 ~ 21:00'],"{'낙지': '8,000', '낙곱': '9,000', '낙새': '9,000', '낙곱새': '9,000', '불낙': '10,000'}"
통나무하우스,한정식,2.9,부산 동래구 금강공원로20번길 22 1층 (우)47709,1379,"['매일 11:00 ~ 22:00', '매일 휴게시간 14:30 ~ 16:30']","{'점심특선(1인)': '13,000'}"
금수복국 온천점,복어,2.8,부산 동래구 온천장로107번길 18 (우)47709,1373,['화~토 00:00 ~ 24:00'],"{'커플세트': '15,000', '복껍질튀김': '23,000', '복껍질무침': '15,000', '복튀김': '25,000', '철판복불고기': '28,000', '복불고기덮밥': '12,000', '': ''}"
24시장수촌 순대돼지국밥,국밥,4.0,부산 사하구 다대로 590 (우)49502,1370,['null'],{'null': 'null'}
대게좋은날,"게,대게",5.0,부산 동래구 동래로 65 (우)47743,1333,['null'],{'null': 'null'}
태능,갈비,1.0,부산 동래구 온천장로107번길 16 (우)47709,1327,['매일 11:00 ~ 04:00'],"{'통돼지김치찌개 (소)': '15,000', '양념게장백반': '13,000', '게장찌개백반': '13,000', '냉면': '5,000', '통돼지김치찌개 (점심특선)': '6,000'}"
1984나폴리 동래직영점,이탈리안,3.4,부산 동래구 중앙대로1381번길 56-3 1층 (우)47725,1314,"['월,수,목,금,토,일 11:30 ~ 22:00']","{'1984채끝 팬스테이크': '32,000', '부라타&하몽': '22,000', '비스테카': '19,500', '루꼴라': '19,000', '포르치니 피자': '19,000'}"
엔제리너스 부산온천천점,엔제리너스,2.7,"부산 동래구 온천천로 361 1,2층 (우)47903",1292,"['월,화,수,금,토,일 09:00 ~ 01:00']","{'아메리카노': '4,500', '에그마요 반미': '6,200', 'FRESH SANDWICH SET': '15,200', '우유고구마': '5,800', '에그 햄치즈 토스트': '5,200'}"
설빙 안락온천천점,설빙,2.1,부산 동래구 온천천로 443 (우)47900,1290,['매일 12:00 ~ 21:00'],{}
조마루 동래점,조마루,2.0,부산 동래구 명륜로 130-1 (우)47808,1284,['매일 11:00 ~ 24:00'],{}
바우석쇠구이,한식,3.4,부산 동래구 충렬대로202번가길 5 (우)47817,1281,['매일 11:30 ~ 22:00'],"{'바우양념갈비살(140g)': '19,500', '바우갈비살(140g)': '19,500', '바우양념갈비살 (140g)': '19,500', 'LA갈비(250g)': '17,000', '돼지갈비(200g)': '9,000', '바우갈비살 (140g)': '19,500', '': ''}"
부광반점,중국요리,3.6,부산 동래구 명륜로98번길 118 (우)47812,1279,['매일 11:30 ~ 21:00'],"{'짜장면': '7,000', '짬뽕': '8,000', '볶음밥': '9,000', '초마면': '10,000', '탕수육(소)': '20,000', '양장피': '35,000', '': ''}"
슈니테악트,카페,3.5,"부산 동래구 사직동 89-1 1, 2층",1263,['매일 09:30 ~ 22:00'],{'null': 'null'}
영국이네분식,분식,2.4,부산 동래구 충렬대로100번길 83 (우)47826,1258,['null'],{'null': 'null'}
마장동김씨 동래점,"육류,고기",4.0,부산 동래구 명륜로139번길 6 (우)47735,1234,['매일 16:30 ~ 00:30'],"{'마장동 모듬(소)': '39,000', '통삼겹살(120g)': '10,000', '눈꽃목살(120g)': '10,000', '등겹살(100g)': '10,500', '천겹살(100g)': '10,500'}"
영진돼지국밥,국밥,4.1,부산 강서구 명지오션시티8로 31 (우)46763,1227,['월~토 09:00 ~ 21:00'],"{'보쌈수육 (중)': '35,000', '모듬수육 (중)': '35,000', '돼지국밥': '7,500', '내장국밥': '7,500', '섞어국밥': '7,500'}"
손복자부산할매낙지,"해물,생선",2.8,대구 서구 달구벌대로 1789 (우)41866,1216,['매일 00:00 ~ 24:00'],"{'산낙지전골 (1인분)': '14,000', '산낙지회 (1접시)': '30,000', '산낙지볶음 (1인분)': '14,000', '낙곱전골 (1인분)': '9,000', '불낙새전골 (1인분)': '9,000'}"
밀한줌 온천천점,"제과,베이커리",4.2,부산 동래구 온천천로471번길 7 104호 (우)47900,1191,['수~일 10:00 ~ 20:30'],"{'우리쌀 홍국식빵': '8,500', '단호박소보로': '11,000', '유기농 시나몬롤': '7,500', '통밀샌드위치빵': '7,500', '쑥치아바타': '4,500'}"
고반식당 부산동래점,고반식당,4.2,부산 동래구 명륜로 134 1층 103호 (우)47808,1190,['매일 12:00 ~ 22:30'],{}
24시부산왕돼지국밥,국밥,2.1,부산 수영구 과정로 57 (우)48204,1159,['null'],"{'돼지국밥': '7,000', '내장국밥': '7,500', '순대국밥': '8,000', '섞어국밥': '7,500', '수육백반': '9,000'}"
옥당분식,떡볶이,3.4,부산 동래구 사직북로28번길 101 (우)47852,1150,['매일 10:00 ~ 18:30'],"{'떡볶이': '3,000', '오뎅': '300', '오뎅튀김': '700', '콘소세지': '1,700', '작은떡': '400'}"
명륜진사갈비 부산사직점,명륜진사갈비,2.8,부산 동래구 미남로 62 (우)47829,1148,['매일 12:00 ~ 22:30'],{}
멜버른,한식,3.3,부산 동래구 온천천로441번길 3 1층 (우)47900,1138,['화~일 10:00 ~ 22:00'],"{'시크릿브런치': '15,500', '에그베네딕트': '16,000', '콥브런치': '16,000', '프레쉬 샐러드': '11,000', '베리베리토스트': '11,000'}"
등촌샤브칼국수,등촌샤브칼국수,3.5,부산 동래구 동래로79번길 42 1층 (우)47743,1135,['매일 10:00 ~ 22:00'],"{'들깨 칼국수': '8,000', '2인 셋트': '25,000', '3인 셋트': '34,000', '4인 셋트': '42,000'}"
삼다진족 동래점,"족발,보쌈",4.0,부산 동래구 명륜로 139 1층 (우)47736,1133,['매일 11:50 ~ 23:30'],"{'삼다온족 (소)': '30,000', '삼다보쌈 (소)': '31,000', '삼다2족': '38,000', '삼다냉채족 (중)': '37,000', '직화불족 (소)': '30,000'}"
해월,갈비,2.0,부산 동래구 차밭골로 49 (우)47706,1123,['월~토 11:00 ~ 22:00'],"{'곰탕': '10,000', '생선구이정식': '15,000', '보리굴비정식 저녁': '35,000', '언양불고기정식 저녁': '25,000', '간장게장정식': '30,000'}"
냉수탕가든,오리,3.6,부산 부산진구 가야공원로 107 (우)47390,29025,['매일 10:00 ~ 22:00'],"{'오리 불고기': '40,000', '생오리고기': '38,000', '유황훈제오리': '40,000', '오리백숙': '45,000', '토종닭백숙': '45,000'}"
외식일번가 부산본점,갈비,3.2,"부산 부산진구 신천대로 222 2,3층 (우)47193",20005,['매일 11:30 ~ 22:00'],"{'갈비살 양념구이 (250g)': '30,000', '양념갈비(300g/2대)': '34,000', '즉석양념갈비살 (180g)': '31,000', '생진갈비살 (150g)': '34,000', '생갈비살 소금구이 (180g)': '31,000'}"
더스타뷔페,뷔페,3.7,부산 부산진구 중앙대로666번길 50 더샵센트럴스타상가동 지하2층 (우)47300,15266,"['토 11:30 ~ 21:30', '토 휴게시간 16:00 ~ 17:00']",{}
